# fetch_timestamp_utc=2026-09-14T00:15:17Z
# source=api.fxtwitter.com/status/<id> + X keyword search for discovery
# 1 all from:METR_Evals since 2024-01-01. Paginated Latest+until windows. Coverage: 2024-02 NIST consortium, 2024-03 task standard + autonomy evals, 2024-05 DeepMind FSF + hiring, 2024-08 Vivaria/GPT-4o, 2024-09 o1-preview + TIME Barnes, 2024-10 Claude 3.5 Sonnet pre-deploy, 2024-11 rogue replication + RE-Bench, then 2025-26 announcement threads (time-horizon paper, FSPs, reward hacking, DeepSeek/Qwen, GPT-5, Opus 4.5, GPT-5.4/5.6 Sol, Frontier Risk Report, Hugging Face, $71M, Anthropic investigation). Not a complete census of every METR tweet — X Latest returns 10 per query; replies and low-engagement posts in quiet windows are undercounted. n=306
# 2 posts containing METR by AnthropicAI, OpenAI, sama, DarioAmodei, jackclarkSF, GoogleDeepMind, demishassabis, AmazonScience, xai, elonmusk since 2023-01-01. Found: ['AnthropicAI', 'OpenAI', 'jackclarkSF']. Zero hits for sama, DarioAmodei (essay says third-party evaluators, not METR), GoogleDeepMind, demishassabis, AmazonScience, xai, elonmusk. n=10
# 3 Sep 9-13 2026 UTC, views>2000, METR/investigation/third-party evaluator, bio matches Anthropic or OpenAI. n=2
# 4 officials since 2025-01-01 matching METR OR third-party evaluator OR independent evaluator OR FINRA OR CAISI. from: searches for Cruz, Thune, Klobuchar, Obernolte, Trahan, Johnson, Khanna, Kratsios returned none. Sacks METR post included (from:DavidSacks METR search returned empty; ID known). n=1
# 5 joining/leaving METR since 2023: Benton, Engels, Cotra, Hasbrouck, Kwa (leave). No first-party joining posts found for Saunders, Ziegler, Chen, Karnofsky. n=20
# skipped={'5': 2, '3': 13} missing_hydrate=0 n_rows=339 n_catalog=354
id,utc,handle,name,text_200,views,likes,reposts,quotes,in_reply_to_id,quoted_id,source_query,bio_200
1978527034302152834,2025-10-15T18:22:58Z,METR_Evals,METR,Introducing MALT: a dataset of natural and prompted transcripts where agents behave in ways that threaten evaluation integrity (like generalized reward hacking & sandbagging) on HCAST & RE-Bench. For ,15544,86,14,3,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1978527038597136706,2025-10-15T18:22:59Z,METR_Evals,METR,"We’ve previously shared clear examples of models trying to manipulate our evaluations. To detect such behavior, we’ve been using LLM-based monitoring systems, but we lacked a ground truth dataset to v",691,7,0,0,1978527034302152834,1931057777830715526,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1978527041956835639,2025-10-15T18:23:00Z,METR_Evals,METR,"MALT contains 10,919 transcripts (7,179 in the public set) across 403 tasks and 21 models, split between 9,243 benign runs (of which 1,014 were manually verified), 103 unprompted reward hacking runs, ",324,6,0,0,1978527038597136706,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1978527049342947731,2025-10-15T18:23:02Z,METR_Evals,METR,"Simple prompted monitors perform decently when asked to classify runs as reward hacking or sandbagging, with the best monitors reaching AUROCs of 0.96 and 0.91 respectively. At a fixed 5% FPR, the bes",650,7,0,1,1978527041956835639,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1978527058331631920,2025-10-15T18:23:04Z,METR_Evals,METR,Reasoning traces are key for catching sandbagging but appear to make little difference for catching reward hacking. We suspect that this is because many sandbagging behaviors don’t show up in the outp,323,5,0,0,1978527049342947731,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1978527067202334854,2025-10-15T18:23:06Z,METR_Evals,METR,"However, obfuscating the reasoning traces doesn’t seem to make much of a difference, even for detecting sandbagging! We tested different variants where reasoning traces are edited to be more vague, to",303,5,0,0,1978527058331631920,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1978527071749210187,2025-10-15T18:23:07Z,METR_Evals,METR,"We caution that MALT only contains a small number of natural examples of concerning behaviors, and with low diversity (e.g. there are no severe examples of sandbagging), while the prompted examples ma",258,4,0,0,1978527067202334854,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1978527074697765094,2025-10-15T18:23:08Z,METR_Evals,METR,"While we built MALT to test the monitoring systems we and others use, we’re excited for researchers to explore other use-cases for this dataset, especially the 103 natural examples of reward hacking b",255,6,0,0,1978527071749210187,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1978527077428035860,2025-10-15T18:23:09Z,METR_Evals,METR,Check out the dataset here: https://huggingface.co/datasets/metr-evals/malt-public/tree/main,1338,6,0,0,1978527074697765094,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1978527079860699141,2025-10-15T18:23:09Z,METR_Evals,METR,Read the full blogpost here: https://metr.org/blog/2025-10-14-malt-dataset-of-natural-and-prompted-behaviors/,1294,5,0,0,1978527077428035860,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1981485845950713889,2025-10-23T22:20:14Z,METR_Evals,METR,"Check out the brief report, now published, on our blog for more details about our review of OpenAI's gpt-oss risk assessment methodology: https://metr.org/blog/2025-10-23-gpt-oss-methodology-review/",8044,8,1,2,1952839752501371228,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1983248509752213526,2025-10-28T19:04:26Z,METR_Evals,METR,"We reviewed Anthropic’s unredacted report and agreed with its assessment of sabotage risks. We want to highlight the greater access & transparency into its redactions provided, which represent a major",45513,106,15,5,,1983228308516114641,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1983248511253787099,2025-10-28T19:04:26Z,METR_Evals,METR,"To be clear: this kind of external review differs from holistic third-party assessment, where we independently build up a case for risk (or safety). Here, the developer instead detailed its own eviden",1091,21,0,0,1983248509752213526,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1983248512470139122,2025-10-28T19:04:27Z,METR_Evals,METR,"Anthropic made its case to us based primarily on information it has now made public, with a small amount of nonpublic text that it intended to redact before publication. We commented on the nature of ",895,20,0,0,1983248511253787099,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1983248513619374091,2025-10-28T19:04:27Z,METR_Evals,METR,"For example, Anthropic told us about the scaleup in effective compute between models. Continuity with previous models is a key component of the assessment, and sharing this information provides some d",779,23,0,0,1983248512470139122,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1983248515045503004,2025-10-28T19:04:27Z,METR_Evals,METR,"We asked Anthropic to make certain assurances to us about the models its report aims to cover, similar to the assurance checklist in our GPT-5 evaluation. We then did in-depth follow-ups in writing an",956,16,0,0,1983248513619374091,1953525160486875231,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1983248517029343610,2025-10-28T19:04:28Z,METR_Evals,METR,"We believe that allowing this kind of interactive review was ultimately valuable. In one instance, our follow-ups on the questions we asked helped Anthropic notice internal miscommunications about how",615,17,0,0,1983248515045503004,1978507428996980908,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1983248518291829033,2025-10-28T19:04:28Z,METR_Evals,METR,"A few key limitations. We have yet to see any rigorous roadmap for addressing sabotage risk from AI in the long haul. As AI systems become capable of subverting evaluations and/or mitigations, current",611,17,0,0,1983248517029343610,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1983248519474692504,2025-10-28T19:04:28Z,METR_Evals,METR,"Additionally, there were many claims for which we had to assume that Anthropic was providing good-faith responses. We expect that verification will become more important over time, but that our curren",593,15,0,0,1983248518291829033,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1983248521244619218,2025-10-28T19:04:29Z,METR_Evals,METR,"Beyond assessing developer claims, we think there is an important role for third parties to do their own assessments, which might differ in threat models and approach. We would love to see the process",2065,15,0,0,1983248519474692504,1953525150374150654,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1983248522427375973,2025-10-28T19:04:29Z,METR_Evals,METR,"Overall, we felt that this review was significantly closer to the sort of rigorous, transparent third-party scrutiny of AI developer claims that we hope to see in the future. Full details on our asses",1967,18,0,0,1983248521244619218,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1991350633350545513,2025-11-20T03:39:23Z,METR_Evals,METR,"METR completed a pre-deployment evaluation of GPT-5.1-Codex-Max & found its capabilities consistent with past trends. If our projections hold, we expect further OpenAI development in the next 6 months",93851,346,38,10,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1991350640237507009,2025-11-20T03:39:24Z,METR_Evals,METR,"OpenAI also shared its own evidence with us, which we incorporated into our findings as we did for our GPT-5 evaluation. This included additional information about whether GPT-5.1-Codex-Max had been d",2818,37,0,0,1991350638773743742,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1991350642582122575,2025-11-20T03:39:25Z,METR_Evals,METR,"Even under a very aggressive extrapolation, we expect another 6 months of on-trend growth in OpenAI model capability (beyond GPT-5.1-Codex-Max) would produce models with time horizons that remain belo",3315,57,0,1,1991350640237507009,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1991350644838633516,2025-11-20T03:39:25Z,METR_Evals,METR,Our conclusions are still significantly caveated. We rely on an assumption that the models OpenAI produces in the next 6 months will not incorporate major algorithmic breakthroughs or dramatically inc,2316,37,0,0,1991350642582122575,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1991350646805787014,2025-11-20T03:39:26Z,METR_Evals,METR,"We are excited for more risk assessments that incorporate forecasts about how model capabilities & propensities are likely to change over time. In the future, we would be excited to perform assessment",5048,38,0,0,1991350644838633516,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1991350648110281079,2025-11-20T03:39:26Z,METR_Evals,METR,Check out the new report on the METR website for more details on our evaluation of GPT-5.1-Codex-Max: https://evaluations.metr.org/gpt-5-1-codex-max-report/,4842,39,0,3,1991350646805787014,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1991658241932292537,2025-11-21T00:01:42Z,METR_Evals,METR,We estimate that Kimi K2 Thinking has a 50%-time-horizon of around 54 minutes (95% confidence interval of 25 to 100 minutes) on our agentic SWE tasks. Note that we conducted this evaluation through a ,141560,280,25,12,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1991658243584848054,2025-11-21T00:01:43Z,METR_Evals,METR,"Model performance can vary based on inference provider and time of evaluation. Our Kimi K2 Thinking runs for this evaluation come from Novita AI via OpenRouter, over November 13-17.",6677,26,0,1,1991658241932292537,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1991658244771836159,2025-11-21T00:01:43Z,METR_Evals,METR,We chose this inference provider because its policies indicated it wouldn't retain or train on our tasks. Our guess is that this produces lower performance for Kimi K2 Thinking than what we would see ,21457,44,1,2,1991658243584848054,1989862276137119799,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1991658246298563060,2025-11-21T00:01:43Z,METR_Evals,METR,This time horizon estimate means that Kimi K2 Thinking is expected to succeed at least 50% of the time on our tasks that took human SWEs up to 54 minutes. You can find estimates for other models and r,4870,31,2,0,1991658244771836159,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
1996656514774524054,2025-12-04T19:03:03Z,METR_Evals,METR,"We need rigorous, transparent evaluation if we want the world to understand advanced AI capabilities and risks. We're excited to join with other independent evaluators through the AI Evaluator Forum t",38373,112,16,0,,1996641899332198403,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2001473506442375645,2025-12-18T02:04:04Z,METR_Evals,METR,"We’re working on updating and improving our time horizon task suite. Recently, we found two issues with our tasks, one of which was differentially lowering the performance of Claude models. We think t",34871,288,12,6,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2001473515267248582,2025-12-18T02:04:06Z,METR_Evals,METR,"So before the fix most models were considered to be failing on this task: recent Claude models by satisficing at an (incorrect) score threshold, and other similarly-capable models by reward hacking. A",2754,46,0,0,2001473514088587474,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2001473516756177134,2025-12-18T02:04:06Z,METR_Evals,METR,"Separately, we corrected another issue: half of Sonnet 4.5’s attempts at another task made use of a strategy that we now consider to be a reward hack, but didn’t identify as such in our initial evalua",4328,47,0,1,2001473515267248582,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2001473517905482196,2025-12-18T02:04:06Z,METR_Evals,METR,"After fixing these two issues, Sonnet 4.5’s time horizon is estimated to be around 2 hrs 2 mins (down from the estimate of 2 hrs 11 mins after the fix to the score success thresholds, but still up fro",3315,38,0,1,2001473516756177134,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2001473519197335899,2025-12-18T02:04:07Z,METR_Evals,METR,The updated time horizon numbers are live on the dashboard on our website: https://metr.org/blog/2025-03-19-measuring-ai-ability-to-complete-long-tasks/,7218,62,2,2,2001473517905482196,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2001473520443007244,2025-12-18T02:04:07Z,METR_Evals,METR,"If you’d like to help us improve our measurements of model capabilities, consider checking out our open roles! https://jobs.lever.co/metr/",5514,35,0,0,2001473519197335899,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2002203627377574113,2025-12-20T02:25:18Z,METR_Evals,METR,"We estimate that, on our tasks, Claude Opus 4.5 has a 50%-time horizon of around 4 hrs 49 mins (95% confidence interval of 1 hr 49 mins to 20 hrs 25 mins). While we're still working through evaluation",1353740,1996,266,200,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2002203629256921507,2025-12-20T02:25:19Z,METR_Evals,METR,We don’t think the high upper CI bound reflects Opus’s actual capabilities: our current task suite doesn’t have enough long tasks to confidently upper bound Opus 4.5’s 50%-time horizon. We are working,79401,444,14,19,2002203627377574113,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2002203630561030562,2025-12-20T02:25:19Z,METR_Evals,METR,"Based on our experience interacting with Opus 4.5, the model’s performance on specific tasks (including some not in our time horizon suite), and its benchmark performance, we would be surprised if fur",35246,233,3,6,2002203629256921507,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2002203632150688087,2025-12-20T02:25:19Z,METR_Evals,METR,"Despite its high 50%-time horizon, Opus 4.5's 80%-time horizon is only 27 minutes, similar to past models and below GPT-5.1-Codex-Max's 32 mins. The gap between its 50%- and 80%- horizons reflects a f",286573,484,33,39,2002203630561030562,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2002203633572585978,2025-12-20T02:25:20Z,METR_Evals,METR,You can find additional details about our current methodology as well as our time horizon estimates for Opus 4.5 and other models here: https://metr.org/blog/2025-03-19-measuring-ai-ability-to-complet,22436,156,6,1,2002203632150688087,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2011146702175289563,2026-01-13T18:41:53Z,ajeya_cotra,Ajeya Cotra,"Excited to share that I'm joining @METR_Evals to help expand their loss-of-control risk assessment efforts! We hope to more comprehensively review the state of evidence on *means,* *motive,* and *oppo",32195,329,14,5,,1998052973965115402,5,"Helping the world prepare for powerful AI. Risk assessment @METR_evals (opinions my own). Blogs: Planned Obsolescence (AI), Good Bones (whatever's on my mind)."
2011925956718419996,2026-01-15T22:18:22Z,AnthropicAI,Anthropic,"API data shows Claude is 50% successful at tasks of 3.5 hours, and highly reliable on longer tasks on http://Claude.ai. These task horizons are longer than METR benchmarks, but fundamentally different",102468,373,27,10,2011925953539121462,,2,"We're an AI safety and research company that builds reliable, interpretable, and steerable AI systems. Talk to our AI assistant @claudeai on https://claude.ai."
2016976660474843635,2026-01-29T20:48:04Z,METR_Evals,METR,"We’re updating the way we measure model time horizons on software tasks (TH 1.0→1.1). The updated methodology incorporates more of the tasks from HCAST, expanding our total from 170 to 228. This produ",61497,385,37,10,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2016976664144773134,2026-01-29T20:48:05Z,METR_Evals,METR,"We are exploring additional ways to raise the ceiling for our measurements. Even this updated suite has relatively few long tasks (ones that take humans 8+ hours to complete), while model capabilities",4540,45,1,1,2016976663025013162,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2016976665235362074,2026-01-29T20:48:05Z,METR_Evals,METR,"We've updated our interactive graphs and data to include estimates from time horizon 1.1 in addition to 1.0. For more details on the TH 1.0→1.1 update, check out our blog: https://metr.org/blog/2026-1",4081,36,1,0,2016976664144773134,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2018752230376210586,2026-02-03T18:23:32Z,METR_Evals,METR,"We’ve started to measure time horizons for recent models using our updated methodology. On this expanded suite of software tasks, we estimate that Gemini 3 Pro has a 50%-time-horizon of around 4 hrs (",125197,439,44,18,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2018752232016281686,2026-02-03T18:23:33Z,METR_Evals,METR,"Note that we are now reporting estimates for time horizon 1.1, which we have collected for models back to GPT-4. For more information on the recent 1.0→1.1 transition, check out our previous thread. h",10464,52,0,0,2018752230376210586,2016976660474843635,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2018752233429668195,2026-02-03T18:23:33Z,METR_Evals,METR,You can find additional details about our methodology as well as our time horizon 1.1 estimates on our website: https://metr.org/blog/2025-03-19-measuring-ai-ability-to-complete-long-tasks/,5730,36,0,0,2018752232016281686,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2019169900317798857,2026-02-04T22:03:13Z,METR_Evals,METR,We estimate that GPT-5.2 with `high` (not `xhigh`) reasoning effort has a 50%-time-horizon of around 6.6 hrs (95% CI of 3 hr 20 min to 17 hr 30 min) on our expanded suite of software tasks. This is th,1162737,1687,175,124,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2019169901806776665,2026-02-04T22:03:13Z,METR_Evals,METR,You can find details about our measurement methodology and time horizon estimates for other models on our website: https://metr.org/blog/2025-03-19-measuring-ai-ability-to-complete-long-tasks/,173614,174,7,5,2019169900317798857,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2019882938675130472,2026-02-06T21:16:34Z,METR_Evals,METR,Today we're launching a new version of our website.,26530,224,10,3,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2019883716676657333,2026-02-06T21:19:40Z,METR_Evals,METR,"There is now a standalone page for estimates of model time horizons, with our latest estimates and answers to frequently asked questions about our methodology. http://metr.org/time-horizons",20143,48,1,3,2019882938675130472,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2019883742656098337,2026-02-06T21:19:46Z,METR_Evals,METR,Check out the new website here: http://metr.org,3175,24,2,0,2019883716676657333,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2022419978495127828,2026-02-13T21:17:52Z,ajeya_cotra,Ajeya Cotra,When I joined METR I was really skeptical that we were evaling models using simple OS scaffolds rather than Claude Code / Codex / etc. I really appreciate Nikola looking into this and I'm surprised it,10755,155,1,0,,2022398669337825737,5,"Helping the world prepare for powerful AI. Risk assessment @METR_evals (opinions my own). Blogs: Planned Obsolescence (AI), Good Bones (whatever's on my mind)."
2028948235486937098,2026-03-03T21:38:50Z,METR_Evals,METR,We're correcting a mistake in our modeling that inflated recent 50%-time horizons by 10-20% (and reduced 80%-horizons). We inappropriately penalized steepness in task-length→success curve fits. This m,146263,906,69,34,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2028948239609905428,2026-03-03T21:38:51Z,METR_Evals,METR,How did this happen? In our time horizon paper the function we used to fit the task-length→success prob curve regularizes the slope towards zero as standard. We decreased the strength by 10x from the ,8496,68,0,1,2028948237869301812,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2028948241128276180,2026-03-03T21:38:51Z,METR_Evals,METR,"Regularizing the slope towards zero wasn’t theoretically motivated - it was mainly left in because it sped up model fitting. We had planned to lower its strength further, but due to its perceived lack",6793,53,0,0,2028948239609905428,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2028948243028250857,2026-03-03T21:38:51Z,METR_Evals,METR,"However, we didn’t recheck whether this regularization was impacting our results for new models. For newer models with higher time horizons, the fits are less constrained by the data so more sensitive",6351,66,0,0,2028948241128276180,2025060520689369187,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2028948244521468303,2026-03-03T21:38:52Z,METR_Evals,METR,"We don’t think regularization is never appropriate, just that the particular form we previously applied (penalizing any steepness in the task-length→success probability curves) doesn’t reflect our bel",5701,53,0,0,2028948243028250857,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2028948245981049209,2026-03-03T21:38:52Z,METR_Evals,METR,Huge thanks to Brendan Halstead at @AI_Futures_ and Cozmin Ududec at @AISecurityInst who both independently spotted this and let us know!,10318,107,1,1,2028948244521468303,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2028948247558111300,2026-03-03T21:38:52Z,METR_Evals,METR,"As our task suite saturates, our results become more sensitive to analysis choices. We’re currently doing a deep dive into different methodological choices and sensitivity analyses, and expect to shar",10823,121,5,2,2028948245981049209,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2030420665569092091,2026-03-07T23:09:44Z,jackclarkSF,Jack Clark,"Just to operationalize this, using the MOLG definition: ""Smarter than a nobel prize winner"" - huge error bars? 20%?*** Has same interfaces as a human working virtually - 100%; this is true today given",36889,203,17,5,2030419946669228456,,2,"@AnthropicAI, writer @ Import AI. Past: @openai, @business @theregister. Neural nets, distributed systems, weird futures."
2032174803785039915,2026-03-12T19:20:03Z,METR_Evals,METR,"After Anthropic published their Sabotage Risk Report for Claude Opus 4.6, they shared an unredacted version with METR for us to review. We agree with their conclusion that catastrophic sabotage risk f",47431,387,25,3,,2021397952791707696,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2032174805651505461,2026-03-12T19:20:04Z,METR_Evals,METR,"In our review, we note a few areas where we disagree with the reasoning in the Sabotage Risk Report for Opus 4.6, or where we feel the report is missing specific pieces of information. We also comment",2666,33,0,0,2032174803785039915,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2032174807123669379,2026-03-12T19:20:04Z,METR_Evals,METR,"This work follows up on a similar external review process we piloted with Anthropic for their Sabotage Risk Report covering Claude Opus 4 and 4.1. In that earlier review, we came to broadly similar co",5515,31,0,0,2032174805651505461,1983248509752213526,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2032174809069863005,2026-03-12T19:20:05Z,METR_Evals,METR,See our website to read our review of Anthropic's Sabotage Risk Report for Claude Opus 4.6. https://metr.org/blog/2026-03-12-sabotage-risk-report-opus-4-6-review/,3000,23,0,0,2032174807123669379,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2042625712277066046,2026-04-10T15:28:14Z,METR_Evals,METR,We co-developed MirrorCode with @EpochAIResearch to test AI on extremely long-horizon blackbox software reimplementation tasks. We found that recent public models are able to fully implement at least ,27133,179,21,3,,2042624189421752346,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2042640545126965441,2026-04-10T16:27:11Z,METR_Evals,METR,"We ran GPT-5.4 (xhigh) on our tasks. Its time-horizon depends greatly on our treatment of reward hacks: the point estimate would be 5.7hrs (95% CI of 3hrs to 13.5hrs) under our standard methodology, b",270262,771,59,39,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2042640546783785208,2026-04-10T16:27:11Z,METR_Evals,METR,"In our measurements, whenever a model succeeds on a task by reward-hacking, we consider the attempt a failure. Following this same policy, we arrived at a point estimate of 5.7hrs (95% CI of 3hrs to 1",16471,92,0,0,2042640545126965441,1931057777830715526,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2042640549275144198,2026-04-10T16:27:12Z,METR_Evals,METR,"However, in our GPT-5.4 evaluation we noticed its runs were producing reward hacks unusually often. A quick test suggested that using a different prompt might cause it to produce more legitimate succe",8256,105,0,2,2042640546783785208,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2042640552878051345,2026-04-10T16:27:12Z,METR_Evals,METR,"For this reason, we are also reporting our estimate of the model’s time horizon prior to rescoring the reward-hacking attempts. Allowing for reward hacks results in a point estimate of 13hrs (95% CI o",7335,56,0,0,2042640549275144198,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2042640554916483164,2026-04-10T16:27:13Z,METR_Evals,METR,We observed similar situations in previous measurements as well. All measurements we published over the past year would have been higher had we not penalized reward-hacking attempts. But this discrepa,14380,73,1,1,2042640552878051345,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2042640558167069022,2026-04-10T16:27:14Z,METR_Evals,METR,You can find details about our measurement methodology and time horizon estimates for other models on our website. https://metr.org/time-horizons/,8193,53,0,0,2042640554916483164,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2042666178540429698,2026-04-10T18:09:02Z,METR_Evals,METR,"@EpochAIResearch Notably, these are much longer than what we’ve measured on Time Horizon 1.1 (our standard agentic task suite). This could be because these tasks provide a precise, checkable specifica",1710,17,0,0,2042625712277066046,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2042666284706644338,2026-04-10T18:09:27Z,METR_Evals,METR,"@EpochAIResearch We initially thought MirrorCode could be a scalable way to generate difficult, long-horizon tasks. Given these preliminary results, however, we’re more pessimistic about creating diff",2987,24,1,0,2042666178540429698,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2042666332131594651,2026-04-10T18:09:39Z,METR_Evals,METR,"@EpochAIResearch We’re excited to share the full benchmark soon, including more target programs, results from other models, and larger inference budgets. For more detail on these preliminary results, ",2240,12,0,0,2042666284706644338,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2044463380057194868,2026-04-15T17:10:28Z,METR_Evals,METR,We estimate that Gemini 3.1 Pro with thinking level `high` has a 50%-time-horizon of around 6.4 hrs (95% CI of 4 hrs to 12 hrs) on our suite of software tasks.,258423,447,30,22,,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2044463381772709942,2026-04-15T17:10:29Z,METR_Evals,METR,You can find details about our measurement methodology and time horizon estimates for other models on our website. https://metr.org/time-horizons/,8804,32,0,0,2044463380057194868,,1,We work to scientifically measure whether and when AI systems might threaten catastrophic harm to society. Nonprofit.
2045250008073789773,2026-04-17T21:16:15Z,jackclarkSF,Jack Clark,"@TheZvi if there was a 'platonically good version of the METR chart' (e.g, we knew it was robust to 10,000+ hours work, all golden tasks, all bet the farm grade quality, then that'd be it.",11443,169,0,1,2045203163246997944,,2,"@AnthropicAI, writer @ Import AI. Past: @openai, @business @theregister. Neural nets, distributed systems, weird futures."
