row_id,id,utc,views,likes,reposts,quoted_id,text_200,source
MP183,1991350640237507009,2025-11-20T03:39:24Z,2818,37,0,,"OpenAI also shared its own evidence with us, which we incorporated into our findings as we did for our GPT-5 evaluation. This included additional information about whether GPT-5.1-Codex-Max had been d","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP184,1991350642582122575,2025-11-20T03:39:25Z,3315,57,0,,"Even under a very aggressive extrapolation, we expect another 6 months of on-trend growth in OpenAI model capability (beyond GPT-5.1-Codex-Max) would produce models with time horizons that remain belo","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP185,1991350644838633516,2025-11-20T03:39:25Z,2316,37,0,,Our conclusions are still significantly caveated. We rely on an assumption that the models OpenAI produces in the next 6 months will not incorporate major algorithmic breakthroughs or dramatically inc,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP186,1991350646805787014,2025-11-20T03:39:26Z,5048,38,0,,"We are excited for more risk assessments that incorporate forecasts about how model capabilities & propensities are likely to change over time. In the future, we would be excited to perform assessment","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP187,1991350648110281079,2025-11-20T03:39:26Z,4842,39,0,,Check out the new report on the METR website for more details on our evaluation of GPT-5.1-Codex-Max: https://evaluations.metr.org/gpt-5-1-codex-max-report/,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP188,1991658241932292537,2025-11-21T00:01:42Z,141560,280,25,,We estimate that Kimi K2 Thinking has a 50%-time-horizon of around 54 minutes (95% confidence interval of 25 to 100 minutes) on our agentic SWE tasks. Note that we conducted this evaluation through a ,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP189,1991658243584848054,2025-11-21T00:01:43Z,6677,26,0,,"Model performance can vary based on inference provider and time of evaluation. Our Kimi K2 Thinking runs for this evaluation come from Novita AI via OpenRouter, over November 13-17.","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP190,1991658244771836159,2025-11-21T00:01:43Z,21457,44,1,1989862276137119799,We chose this inference provider because its policies indicated it wouldn't retain or train on our tasks. Our guess is that this produces lower performance for Kimi K2 Thinking than what we would see ,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP191,1991658246298563060,2025-11-21T00:01:43Z,4870,31,2,,This time horizon estimate means that Kimi K2 Thinking is expected to succeed at least 50% of the time on our tasks that took human SWEs up to 54 minutes. You can find estimates for other models and r,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP192,1996656514774524054,2025-12-04T19:03:03Z,38373,112,16,1996641899332198403,"We need rigorous, transparent evaluation if we want the world to understand advanced AI capabilities and risks. We're excited to join with other independent evaluators through the AI Evaluator Forum t","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP193,2001473506442375645,2025-12-18T02:04:04Z,34871,288,12,,"We’re working on updating and improving our time horizon task suite. Recently, we found two issues with our tasks, one of which was differentially lowering the performance of Claude models. We think t","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP194,2001473515267248582,2025-12-18T02:04:06Z,2754,46,0,,"So before the fix most models were considered to be failing on this task: recent Claude models by satisficing at an (incorrect) score threshold, and other similarly-capable models by reward hacking. A","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP195,2001473516756177134,2025-12-18T02:04:06Z,4328,47,0,,"Separately, we corrected another issue: half of Sonnet 4.5’s attempts at another task made use of a strategy that we now consider to be a reward hack, but didn’t identify as such in our initial evalua","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP196,2001473517905482196,2025-12-18T02:04:06Z,3315,38,0,,"After fixing these two issues, Sonnet 4.5’s time horizon is estimated to be around 2 hrs 2 mins (down from the estimate of 2 hrs 11 mins after the fix to the score success thresholds, but still up fro","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP197,2001473519197335899,2025-12-18T02:04:07Z,7218,62,2,,The updated time horizon numbers are live on the dashboard on our website: https://metr.org/blog/2025-03-19-measuring-ai-ability-to-complete-long-tasks/,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP198,2001473520443007244,2025-12-18T02:04:07Z,5514,35,0,,"If you’d like to help us improve our measurements of model capabilities, consider checking out our open roles! https://jobs.lever.co/metr/","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP199,2002203627377574113,2025-12-20T02:25:18Z,1353740,1996,266,,"We estimate that, on our tasks, Claude Opus 4.5 has a 50%-time horizon of around 4 hrs 49 mins (95% confidence interval of 1 hr 49 mins to 20 hrs 25 mins). While we're still working through evaluation","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP200,2002203629256921507,2025-12-20T02:25:19Z,79401,444,14,,We don’t think the high upper CI bound reflects Opus’s actual capabilities: our current task suite doesn’t have enough long tasks to confidently upper bound Opus 4.5’s 50%-time horizon. We are working,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP201,2002203630561030562,2025-12-20T02:25:19Z,35246,233,3,,"Based on our experience interacting with Opus 4.5, the model’s performance on specific tasks (including some not in our time horizon suite), and its benchmark performance, we would be surprised if fur","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP202,2002203632150688087,2025-12-20T02:25:19Z,286573,484,33,,"Despite its high 50%-time horizon, Opus 4.5's 80%-time horizon is only 27 minutes, similar to past models and below GPT-5.1-Codex-Max's 32 mins. The gap between its 50%- and 80%- horizons reflects a f","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP203,2002203633572585978,2025-12-20T02:25:20Z,22436,156,6,,You can find additional details about our current methodology as well as our time horizon estimates for Opus 4.5 and other models here: https://metr.org/blog/2025-03-19-measuring-ai-ability-to-complet,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP204,2016976660474843635,2026-01-29T20:48:04Z,61497,385,37,,"We’re updating the way we measure model time horizons on software tasks (TH 1.0→1.1). The updated methodology incorporates more of the tasks from HCAST, expanding our total from 170 to 228. This produ","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP205,2016976664144773134,2026-01-29T20:48:05Z,4540,45,1,,"We are exploring additional ways to raise the ceiling for our measurements. Even this updated suite has relatively few long tasks (ones that take humans 8+ hours to complete), while model capabilities","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP206,2016976665235362074,2026-01-29T20:48:05Z,4081,36,1,,"We've updated our interactive graphs and data to include estimates from time horizon 1.1 in addition to 1.0. For more details on the TH 1.0→1.1 update, check out our blog: https://metr.org/blog/2026-1","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP207,2018752230376210586,2026-02-03T18:23:32Z,125197,439,44,,"We’ve started to measure time horizons for recent models using our updated methodology. On this expanded suite of software tasks, we estimate that Gemini 3 Pro has a 50%-time-horizon of around 4 hrs (","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP208,2018752232016281686,2026-02-03T18:23:33Z,10464,52,0,2016976660474843635,"Note that we are now reporting estimates for time horizon 1.1, which we have collected for models back to GPT-4. For more information on the recent 1.0→1.1 transition, check out our previous thread. h","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP209,2018752233429668195,2026-02-03T18:23:33Z,5730,36,0,,You can find additional details about our methodology as well as our time horizon 1.1 estimates on our website: https://metr.org/blog/2025-03-19-measuring-ai-ability-to-complete-long-tasks/,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP210,2019169900317798857,2026-02-04T22:03:13Z,1162737,1687,175,,We estimate that GPT-5.2 with `high` (not `xhigh`) reasoning effort has a 50%-time-horizon of around 6.6 hrs (95% CI of 3 hr 20 min to 17 hr 30 min) on our expanded suite of software tasks. This is th,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP211,2019169901806776665,2026-02-04T22:03:13Z,173614,174,7,,You can find details about our measurement methodology and time horizon estimates for other models on our website: https://metr.org/blog/2025-03-19-measuring-ai-ability-to-complete-long-tasks/,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP212,2019882938675130472,2026-02-06T21:16:34Z,26530,224,10,,Today we're launching a new version of our website.,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP213,2019883716676657333,2026-02-06T21:19:40Z,20143,48,1,,"There is now a standalone page for estimates of model time horizons, with our latest estimates and answers to frequently asked questions about our methodology. http://metr.org/time-horizons","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP214,2019883742656098337,2026-02-06T21:19:46Z,3175,24,2,,Check out the new website here: http://metr.org,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP215,2028948235486937098,2026-03-03T21:38:50Z,146263,906,69,,We're correcting a mistake in our modeling that inflated recent 50%-time horizons by 10-20% (and reduced 80%-horizons). We inappropriately penalized steepness in task-length→success curve fits. This m,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP216,2028948239609905428,2026-03-03T21:38:51Z,8496,68,0,,How did this happen? In our time horizon paper the function we used to fit the task-length→success prob curve regularizes the slope towards zero as standard. We decreased the strength by 10x from the ,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP217,2028948241128276180,2026-03-03T21:38:51Z,6793,53,0,,"Regularizing the slope towards zero wasn’t theoretically motivated - it was mainly left in because it sped up model fitting. We had planned to lower its strength further, but due to its perceived lack","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP218,2028948243028250857,2026-03-03T21:38:51Z,6351,66,0,2025060520689369187,"However, we didn’t recheck whether this regularization was impacting our results for new models. For newer models with higher time horizons, the fits are less constrained by the data so more sensitive","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP219,2028948244521468303,2026-03-03T21:38:52Z,5701,53,0,,"We don’t think regularization is never appropriate, just that the particular form we previously applied (penalizing any steepness in the task-length→success probability curves) doesn’t reflect our bel","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP220,2028948245981049209,2026-03-03T21:38:52Z,10318,107,1,,Huge thanks to Brendan Halstead at @AI_Futures_ and Cozmin Ududec at @AISecurityInst who both independently spotted this and let us know!,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP221,2028948247558111300,2026-03-03T21:38:52Z,10823,121,5,,"As our task suite saturates, our results become more sensitive to analysis choices. We’re currently doing a deep dive into different methodological choices and sensitivity analyses, and expect to shar","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP222,2032174803785039915,2026-03-12T19:20:03Z,47431,387,25,2021397952791707696,"After Anthropic published their Sabotage Risk Report for Claude Opus 4.6, they shared an unredacted version with METR for us to review. We agree with their conclusion that catastrophic sabotage risk f","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP223,2032174805651505461,2026-03-12T19:20:04Z,2666,33,0,,"In our review, we note a few areas where we disagree with the reasoning in the Sabotage Risk Report for Opus 4.6, or where we feel the report is missing specific pieces of information. We also comment","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP224,2032174807123669379,2026-03-12T19:20:04Z,5515,31,0,1983248509752213526,"This work follows up on a similar external review process we piloted with Anthropic for their Sabotage Risk Report covering Claude Opus 4 and 4.1. In that earlier review, we came to broadly similar co","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP225,2032174809069863005,2026-03-12T19:20:05Z,3000,23,0,,See our website to read our review of Anthropic's Sabotage Risk Report for Claude Opus 4.6. https://metr.org/blog/2026-03-12-sabotage-risk-report-opus-4-6-review/,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP226,2042625712277066046,2026-04-10T15:28:14Z,27133,179,21,2042624189421752346,We co-developed MirrorCode with @EpochAIResearch to test AI on extremely long-horizon blackbox software reimplementation tasks. We found that recent public models are able to fully implement at least ,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP227,2042640545126965441,2026-04-10T16:27:11Z,270262,771,59,,"We ran GPT-5.4 (xhigh) on our tasks. Its time-horizon depends greatly on our treatment of reward hacks: the point estimate would be 5.7hrs (95% CI of 3hrs to 13.5hrs) under our standard methodology, b","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP228,2042640546783785208,2026-04-10T16:27:11Z,16471,92,0,1931057777830715526,"In our measurements, whenever a model succeeds on a task by reward-hacking, we consider the attempt a failure. Following this same policy, we arrived at a point estimate of 5.7hrs (95% CI of 3hrs to 1","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP229,2042640549275144198,2026-04-10T16:27:12Z,8256,105,0,,"However, in our GPT-5.4 evaluation we noticed its runs were producing reward hacks unusually often. A quick test suggested that using a different prompt might cause it to produce more legitimate succe","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP230,2042640552878051345,2026-04-10T16:27:12Z,7335,56,0,,"For this reason, we are also reporting our estimate of the model’s time horizon prior to rescoring the reward-hacking attempts. Allowing for reward hacks results in a point estimate of 13hrs (95% CI o","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP231,2042640554916483164,2026-04-10T16:27:13Z,14380,73,1,,We observed similar situations in previous measurements as well. All measurements we published over the past year would have been higher had we not penalized reward-hacking attempts. But this discrepa,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP232,2042640558167069022,2026-04-10T16:27:14Z,8193,53,0,,You can find details about our measurement methodology and time horizon estimates for other models on our website. https://metr.org/time-horizons/,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP233,2042666178540429698,2026-04-10T18:09:02Z,1710,17,0,,"@EpochAIResearch Notably, these are much longer than what we’ve measured on Time Horizon 1.1 (our standard agentic task suite). This could be because these tasks provide a precise, checkable specifica","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP234,2042666284706644338,2026-04-10T18:09:27Z,2987,24,1,,"@EpochAIResearch We initially thought MirrorCode could be a scalable way to generate difficult, long-horizon tasks. Given these preliminary results, however, we’re more pessimistic about creating diff","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP235,2042666332131594651,2026-04-10T18:09:39Z,2240,12,0,,"@EpochAIResearch We’re excited to share the full benchmark soon, including more target programs, results from other models, and larger inference budgets. For more detail on these preliminary results, ","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP236,2044463380057194868,2026-04-15T17:10:28Z,258423,447,30,,We estimate that Gemini 3.1 Pro with thinking level `high` has a 50%-time-horizon of around 6.4 hrs (95% CI of 4 hrs to 12 hrs) on our suite of software tasks.,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP237,2044463381772709942,2026-04-15T17:10:29Z,8804,32,0,,You can find details about our measurement methodology and time horizon estimates for other models on our website. https://metr.org/time-horizons/,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP238,2052896621760004602,2026-05-08T23:41:10Z,990317,2059,236,,We evaluated an early version of Claude Mythos Preview for risk assessment during a limited window in March 2026. We estimated a 50%-time-horizon of at least 16hrs (95% CI 8.5hrs to 55hrs) on our task,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP239,2052896623852929510,2026-05-08T23:41:10Z,35146,275,6,,"Of the 228 tasks in our suite, only 5 are estimated as 16+ hours long, making measurements at this range unstable and less meaningful than at ranges with better task coverage. Thus, we are not highlig","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP240,2052896626033992187,2026-05-08T23:41:11Z,24034,185,2,,We believe that this task suite could still distinguish a much more capable model from current publicly-known state-of-the-art models. But we do not consider measurements at this range to be robust en,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP241,2052896627250335745,2026-05-08T23:41:11Z,23281,144,1,,"In principle the time-horizon methodology allows us to measure higher capability models by adding longer tasks, and we’re working on updated methods. But these are still in development; for now, we ad","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP242,2052896628504400149,2026-05-08T23:41:11Z,20907,103,3,,You can find details about our measurement methodology and time-horizon estimates for other models on our website: https://metr.org/time-horizons/,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP243,2052912195831480443,2026-05-09T00:43:03Z,22993,181,10,,"We reviewed a section of Anthropic’s February 2026 Risk Report focused on automated R&D risk from Opus 4.6. While we take issue with the adequacy of evidence the report provides, we agree with Anthrop","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP244,2052912197165363558,2026-05-09T00:43:03Z,4927,57,2,,"This is the first time that METR has published a review explicitly focused on risks from automated R&D, following a series of external reviews we have previously done for Anthropic. We think that trac","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP245,2052912198612381997,2026-05-09T00:43:04Z,2960,32,2,,"Anthropic volunteered a wide range of non-public evidence for our review, including an internal review of the report, results of internal monitoring for signs of AI R&D acceleration, the list of quest","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP246,2052912200336220301,2026-05-09T00:43:04Z,1334,18,1,,"We think that the primary source of evidence – the internal model use survey – has methodological issues, including question granularity, survey framing, the difficulty of getting calibrated responses","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP247,2052912201657418023,2026-05-09T00:43:04Z,4220,19,1,,"We substantially rely on evidence outside the report, including the results of METR evaluations and the lack of public reports of the model automating any key domain, to arrive at our conclusion that ","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP248,2052912202894704683,2026-05-09T00:43:05Z,3846,25,0,,"See our website to read our review of the ""Risks from automated R&D"" section in the Anthropic February 2026 Risk Report. https://metr.org/blog/2026-05-08-rd-section-anthropic-risk-report-feb-2026-revi","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP249,2053897319993704677,2026-05-11T17:57:35Z,72925,442,55,,"We surveyed 349 technical researchers, engineers, and managers (in February–April 2026) about how they use AI tools at work. On average, participants self-report that AI use made their work 1.6–2.1x m","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP250,2053897327224774733,2026-05-11T17:57:37Z,1837,20,1,,"Among survey respondents, median perceived increase in speed was 3x; median perceived increase in ‘value’ was 1.4–2x, depending on question wording.","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP251,2053897330546672070,2026-05-11T17:57:37Z,1623,16,1,,"Participants were sourced from GitHub, academic department and conference-author directories, METR, METR staff’s professional networks, and X. Response rate was 2% outside METR staff and their network","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP252,2053897332945818079,2026-05-11T17:57:38Z,11738,20,1,,"Using wording that gave 2x median value increase for March 2026, respondents retrospectively estimate 1.3x value of work due to AI tools in March 2025 and project 2.5x for March 2027.","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP253,2053897334833217678,2026-05-11T17:57:38Z,1375,19,1,,"Note that our survey measures perceptions, not ground truth. Our general experience is that perceptions tend to be overestimates.","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP254,2053908794539970998,2026-05-11T18:43:11Z,235,3,0,,"In lieu of comparing to ground truth, we can at least check for internal consistency of self-reported perceptions. We find that responses are moderately self-consistent across questions.","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP255,2053908928824750556,2026-05-11T18:43:43Z,246,4,0,,"One curious finding: METR staff report the lowest gains from AI of any subgroup. METR staff may be reacting to our early 2025 study, which found large gaps between perceived and actual productivity ga","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP256,2053908977814221144,2026-05-11T18:43:54Z,170,4,0,,Our subjective impression is that at least 5 of the 7 responses reporting the largest value gains are plausibly overestimates. This is based on review of some of the work produced using AI tools by th,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP257,2053908996134998247,2026-05-11T18:43:59Z,173,3,0,,"We'd be excited to see AI companies run similar surveys internally, especially distinguishing changes in *speed* from *value* of work delivered.","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP258,2053909021263040641,2026-05-11T18:44:05Z,2005,7,0,,"Ideally, future surveys would (1) be shorter, (2) compare productivity perceptions with well-grounded “willingness to pay”-like measures, and (3) get responses by managers or company productivity rese","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP259,2053909043119608306,2026-05-11T18:44:10Z,1902,8,0,,Full report: http://metr.org/blog/2026-05-11-ai-usage-survey,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP260,2056800023149760666,2026-05-19T18:11:53Z,386822,943,195,,"Could an AI company lose control of its own agents? To find out, Anthropic, Google, Meta, and OpenAI let us (1) test their best internal models with CoT access, (2) review non-public info about capabi","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP261,2056800031991357568,2026-05-19T18:11:55Z,10817,113,8,,"Fact 2: However, agents appeared to be significantly weaker on tasks where it is costly or hard to verify success.","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP262,2056800034231091268,2026-05-19T18:11:56Z,82027,227,30,,"Fact 3: When the agents were faced with hard tasks, they routinely violated constraints and acted deceptively. We’ve seen this pattern across our own coding and research evaluations, and developers re","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP263,2056800036256899461,2026-05-19T18:11:56Z,12708,138,10,,"We document cases where agents violated constraints on our tasks. In one case, an agent ran out of API credits needed to solve an RE-Bench task. In response (and against instructions), the agent searc","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP264,2056800038005932113,2026-05-19T18:11:57Z,13414,118,7,,"Fact 4: Although we know of many cases where agents took deceptive or over-reaching actions (even egregious ones) to complete a task, we haven’t seen real-world evidence that models sought to obtain l","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP265,2056800040245703038,2026-05-19T18:11:57Z,15639,113,6,,"Fact 5: Agents seemed to rely on natural language to reason through the hardest tasks, and no shared model had an architecture that allowed for opaque recurrence. Frontier performance was much worse w","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP266,2056800042229666269,2026-05-19T18:11:58Z,20875,87,2,,"Fact 6: We wanted to check if monitoring would really catch AI agents if they tried to undermine control. Based on information from companies and our own tests (including a red-teaming exercise), we t","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP267,2056800044633010392,2026-05-19T18:11:58Z,18705,123,13,,"Overall, we think that AI agents plausibly had the means, motive, and opportunity to launch a minimal “rogue deployment,” but lacked the means to make rogue deployments robust to serious efforts to sh","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP268,2056800047258649049,2026-05-19T18:11:59Z,6854,85,6,,"The full Frontier Risk Report includes more than we can describe here, with over 200 pages of appendix materials detailing how the pilot worked, what we asked participants, and what we learned, along ","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP269,2056800048755994670,2026-05-19T18:11:59Z,6235,93,3,,METR's ability to conduct more and better risk assessments is constrained by team capacity. Please consider applying to help us advance the state of third-party AI risk assessments: https://metr.org/c,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP270,2070584331068969336,2026-06-26T19:05:48Z,597375,2572,203,2070555272230384038,"OpenAI gave METR early access to GPT-5.6 Sol for testing including raw chain-of-thought, a railfree version of the model, and internal information about the model. With this access, METR conducted a p","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP271,2070584332977336802,2026-06-26T19:05:49Z,58692,412,14,,"If we follow our standard methodology of marking cheating attempts as failures, we arrive at a 50%-Time Horizon point estimate of around 11.3hrs (95% CI: 5hrs - 40hrs), but if we count the cheating at","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP272,2070584334529220782,2026-06-26T19:05:49Z,30728,301,6,,"This makes us uncertain about GPT-5.6 Sol’s time horizon, but additional information provided by OpenAI and the long-term trend in AI capabilities lead us to believe this model does not pose catastrop","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP273,2070584336219591050,2026-06-26T19:05:50Z,30400,247,11,,"The information provided by OpenAI also included reports of incidents observed during their internal usage and testing. In one example, an instance of the model instructed another instance to conceal ","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
