row_id,outlet,article_url,published,title,ai_flag,ai_rule,tarbell_byline,roster_id,source_id,source_url,date_proxy,date_basis
DLAWFARE00164,Lawfare,https://www.lawfaremedia.org/article/the-kill-switch-and-the-long-arm,2026-07-09,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2026-07-09,wayback_first_capture
DLAWFARE00165,Lawfare,https://www.lawfaremedia.org/article/the-next-step-in-military-ai-multilateralism,2024-03-26,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2024-03-27,cc_warc_text
DLAWFARE00166,Lawfare,https://www.lawfaremedia.org/article/the-political-limits-of-china-s-ai-diffusion-ambitions,2026-05-03,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2026-05-05,cc_warc_text
DLAWFARE00167,Lawfare,https://www.lawfaremedia.org/article/the-road-to-regulating-ai-analysis-of-the-ai-working-group-s-roadmap,2024-05-24,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2024-05-25,cc_warc_text
DLAWFARE00168,Lawfare,https://www.lawfaremedia.org/article/time-to-act-building-the-technical-and-institutional-foundations-for-ai-assurance,2023-11-02,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2024-01-13,cc_warc_text
DLAWFARE00169,Lawfare,https://www.lawfaremedia.org/article/understanding-global-ai-governance-through-a-three-layer-framework,2026-02-04,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2026-02-08,cc_warc_text
DLAWFARE00170,Lawfare,"https://www.lawfaremedia.org/article/what-comes-next-in-ai-regulation,",U,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,,
DLAWFARE00171,Lawfare,https://www.lawfaremedia.org/article/whistleblower-complaint-alleges-wrongdoing-senior-homeland-security-officials,2020-09-09,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2024-01-13,cc_warc_text
DLAWFARE00172,Lawfare,https://www.lawfaremedia.org/article/white-house-ai-framework-proposes-industry-friendly-legislation,2026-04-10,,yes,keyword_fallback,yes,R009,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2026-04-14,cc_warc_text
DLAWFARE00173,Lawfare,https://www.lawfaremedia.org/article/white-house-takes-aim-at-biased-ai-in-government--leaves-key-gaps,2026-03-25,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-34-p00,https://index.commoncrawl.org/CC-MAIN-2026-34-index?url=lawfaremedia.org/*&output=json&page=0,2026-03-28,cc_warc_text
DLAWFARE00174,Lawfare,https://www.lawfaremedia.org/article/ai-data-centers-threaten-global-water-security,2024-12-19,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-08-p00,https://index.commoncrawl.org/CC-MAIN-2026-08-index?url=lawfaremedia.org/*&output=json&page=0,2024-12-19,wayback_first_capture
DLAWFARE00175,Lawfare,https://lawfaremedia.org/article/ai-safety-laws-are-not-%28necessarily%29-a-first-amendment-problem,2024-06-07,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-08-p00,https://index.commoncrawl.org/CC-MAIN-2026-08-index?url=lawfaremedia.org/*&output=json&page=0,2024-06-07,wayback_first_capture
DLAWFARE00176,Lawfare,https://www.lawfaremedia.org/article/chinatalk--scale's-alex-wang-on-the-us-china-ai-race,2024-06-25,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-08-p00,https://index.commoncrawl.org/CC-MAIN-2026-08-index?url=lawfaremedia.org/*&output=json&page=0,2026-02-12,cc_warc_text
DLAWFARE00177,Lawfare,https://www.lawfaremedia.org/article/chinatalk--the-ai-attention-war,2025-05-16,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-08-p00,https://index.commoncrawl.org/CC-MAIN-2026-08-index?url=lawfaremedia.org/*&output=json&page=0,2025-05-27,cc_warc_text
DLAWFARE00178,Lawfare,https://www.lawfaremedia.org/article/chinatalk-ai-and-future-war,2022-09-06,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-08-p00,https://index.commoncrawl.org/CC-MAIN-2026-08-index?url=lawfaremedia.org/*&output=json&page=0,2024-01-13,cc_warc_text
DLAWFARE00179,Lawfare,https://www.lawfaremedia.org/article/chinatalk-the-pentagon's-ai-implementers,2024-01-24,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-08-p00,https://index.commoncrawl.org/CC-MAIN-2026-08-index?url=lawfaremedia.org/*&output=json&page=0,2024-01-27,cc_warc_text
DLAWFARE00180,Lawfare,https://www.lawfaremedia.org/article/lawfare-daily--larry-lessig-on-the-right-to-warn-of-ai-dangers,2024-06-25,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-08-p00,https://index.commoncrawl.org/CC-MAIN-2026-08-index?url=lawfaremedia.org/*&output=json&page=0,2024-06-25,wayback_first_capture
DLAWFARE00181,Lawfare,https://www.lawfaremedia.org/article/lawfare-daily--scott-singer-on-ai-and-us-china-relations,2024-07-10,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-08-p00,https://index.commoncrawl.org/CC-MAIN-2026-08-index?url=lawfaremedia.org/*&output=json&page=0,2024-07-10,wayback_first_capture
DLAWFARE00182,Lawfare,https://www.lawfaremedia.org/article/lawfare-podcast-chatgpt-tells-all,2023-02-01,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-08-p00,https://index.commoncrawl.org/CC-MAIN-2026-08-index?url=lawfaremedia.org/*&output=json&page=0,2024-01-13,cc_warc_text
DLAWFARE00183,Lawfare,https://www.lawfaremedia.org/article/new-white-house-ai-policies-introduce-government-by-ai,2025-04-10,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-08-p00,https://index.commoncrawl.org/CC-MAIN-2026-08-index?url=lawfaremedia.org/*&output=json&page=0,2025-04-10,wayback_first_capture
DLAWFARE00184,Lawfare,https://www.lawfaremedia.org/article/president-trumps-executive-order-artificial-intelligence,2019-02-28,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-08-p00,https://index.commoncrawl.org/CC-MAIN-2026-08-index?url=lawfaremedia.org/*&output=json&page=0,2023-10-04,cc_warc_text
DLAWFARE00185,Lawfare,https://www.lawfaremedia.org/article/scaling-laws--the-ai-economy-and-you--how-ai-is--will--and-may-alter-the-nature-of-work-and-economic-growth-with-anton-korinek--nathan-goldschlag--and-bharat-chandar,2025-11-12,,yes,keyword_fallback,yes,R021,CC-LAW-CC-MAIN-2026-08-p00,https://index.commoncrawl.org/CC-MAIN-2026-08-index?url=lawfaremedia.org/*&output=json&page=0,2025-11-15,cc_warc_text
DLAWFARE00186,Lawfare,https://www.lawfaremedia.org/article/scaling-laws--the-golaxy-revelations--china's-ai-driven-influence-operations--with-brett-goldstein--brett-benson--and-ren%C3%A9e-diresta,2025-10-31,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-08-p00,https://index.commoncrawl.org/CC-MAIN-2026-08-index?url=lawfaremedia.org/*&output=json&page=0,2025-11-04,cc_warc_text
DLAWFARE00187,Lawfare,https://www.lawfaremedia.org/article/worried-about-ai-monopoly--embrace-copyright-s-limits,2025-10-27,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-08-p00,https://index.commoncrawl.org/CC-MAIN-2026-08-index?url=lawfaremedia.org/*&output=json&page=0,2025-10-27,wayback_first_capture
DLAWFARE00188,Lawfare,https://www.lawfaremedia.org/article/ai-bill-rights-makes-uneven-progress-algorithmic-protections,2022-10-07,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,,cc_warc_text
DLAWFARE00189,Lawfare,https://lawfaremedia.org/article/ai-enhanced-social-engineering-will-reshape-the-cyber-threat-landscape,2025-05-05,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2025-05-05,wayback_first_capture
DLAWFARE00190,Lawfare,https://www.lawfaremedia.org/article/artificial-intelligence-and-resort-force,2018-11-16,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2023-09-24,cc_warc_text
DLAWFARE00191,Lawfare,https://www.lawfaremedia.org/article/california-gov.-gavin-newsom-vetoes-high-profile-ai-bill,2024-09-29,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,,cc_warc_text
DLAWFARE00192,Lawfare,https://www.lawfaremedia.org/article/chinatalk--ai-roundup--gpt4o--scsp-ai-expo--open-vs-closed,2024-05-17,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,,cc_warc_text
DLAWFARE00193,Lawfare,https://www.lawfaremedia.org/article/chinatalk--doug--dylan-and-jon-on-nvidia---saudi-uae,2025-05-29,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2025-08-07,cc_warc_text
DLAWFARE00194,Lawfare,https://www.lawfaremedia.org/article/chinatalk--emergency-pod--ai-diffusion-export-controls,2025-01-14,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2025-04-08,cc_warc_text
DLAWFARE00195,Lawfare,https://www.lawfaremedia.org/article/does-dhs-whistleblower-report-reveal-election-interference-scandal,2020-09-15,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2023-09-23,cc_warc_text
DLAWFARE00196,Lawfare,https://www.lawfaremedia.org/article/generative-ai-will-increase-misinformation-about-disinformation3,2024-10-29,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2024-10-29,wayback_first_capture
DLAWFARE00197,Lawfare,https://www.lawfaremedia.org/article/green-lights-and-red-lines--responding-to-iran-s-election-hacking,2024-08-25,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2024-08-30,cc_warc_text
DLAWFARE00198,Lawfare,https://www.lawfaremedia.org/article/is-claude-too-woke-for-war,2026-02-27,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2026-03-12,cc_warc_text
DLAWFARE00199,Lawfare,https://www.lawfaremedia.org/article/is-it-time-for-an-ai-expert-protection-program,2025-07-01,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2025-07-05,cc_warc_text
DLAWFARE00200,Lawfare,https://www.lawfaremedia.org/article/kicking-the-tires--a-voluntary-path-to-pre-deployment-ai-vetting,2026-05-05,,yes,keyword_fallback,yes,R021,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2026-05-05,wayback_first_capture
DLAWFARE00201,Lawfare,https://www.lawfaremedia.org/article/lawfare-daily--andrew-bakaj-on-whistleblowing-and-doge-s-activities-at-the-nlrb,2025-04-30,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2025-05-01,cc_warc_text
DLAWFARE00202,Lawfare,https://www.lawfaremedia.org/article/lawfare-daily--bioweapons--north-koreans--and-musk--oh-my!,2024-11-04,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2024-11-04,wayback_first_capture
DLAWFARE00203,Lawfare,https://www.lawfaremedia.org/article/lawfare-daily--chinny-sharma-and-yonathan-arbel-on-the-promises-and-perils-of-open-source-ai,2024-07-08,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2024-07-08,wayback_first_capture
DLAWFARE00204,Lawfare,https://www.lawfaremedia.org/article/lawfare-daily--former-fcc-chair-tom-wheeler-on-ai-regulation,2024-05-30,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2024-05-30,wayback_first_capture
DLAWFARE00205,Lawfare,https://www.lawfaremedia.org/article/lawfare-daily--josh-batson-on-understanding-how-and-why-ai-works,2025-05-30,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2025-06-03,cc_warc_text
DLAWFARE00206,Lawfare,https://www.lawfaremedia.org/article/lawfare-daily--mark-chinen-on-international-human-rights-law-as-a-framework-for-ai-governance,2024-10-23,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2024-10-23,wayback_first_capture
DLAWFARE00207,Lawfare,https://www.lawfaremedia.org/article/lawfare-daily--what-china-thinks-of-military-ai-with-sam-bresnick,2024-07-11,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2024-07-11,wayback_first_capture
DLAWFARE00208,Lawfare,https://www.lawfaremedia.org/article/negligence-liability-for-ai-developers,2024-09-26,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2024-09-28,cc_warc_text
DLAWFARE00209,Lawfare,https://www.lawfaremedia.org/article/openai%E2%80%99s-latest-model-shows-agi-is-inevitable.-now-what,U,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,,
DLAWFARE00210,Lawfare,https://www.lawfaremedia.org/article/openai's-latest-model-shows-agi-is-inevitable.-now-what,2024-12-23,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2024-12-23,wayback_first_capture
DLAWFARE00211,Lawfare,https://www.lawfaremedia.org/article/pentagon's-anthropic-designation-won't-survive-first-contact-with-legal-system,2026-03-02,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2026-03-02,wayback_first_capture
DLAWFARE00212,Lawfare,https://www.lawfaremedia.org/article/products-liability-for-artificial-intelligence,2024-09-25,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2024-09-25,wayback_first_capture
DLAWFARE00213,Lawfare,https://www.lawfaremedia.org/article/regulating-national-security-ai-like-covert-action,2023-07-25,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2023-07-31,cc_warc_text
DLAWFARE00214,Lawfare,https://www.lawfaremedia.org/article/scaling-laws--can-ai-make-ai-regulation-cheaper---with-cullen-o'keefe-and-kevin-frazier,2026-02-24,,yes,keyword_fallback,yes,R021,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2026-05-18,cc_warc_text
DLAWFARE00215,Lawfare,https://www.lawfaremedia.org/article/scaling-laws--rapid-response-to-the-ai-action-plan,2025-07-24,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2025-07-25,cc_warc_text
DLAWFARE00216,Lawfare,https://www.lawfaremedia.org/article/scaling-laws--release-schedules-and-iterative-deployment-with-open-ai's-ziad-reslan,2026-01-06,,yes,keyword_fallback,yes,R021,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2026-01-10,cc_warc_text
DLAWFARE00217,Lawfare,https://www.lawfaremedia.org/article/scaling-laws--why-ai-needs-independent-auditors--with-miles-brundage,2026-04-14,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2026-05-20,cc_warc_text
DLAWFARE00218,Lawfare,https://www.lawfaremedia.org/article/securing-tomorrow--why-america-needs-an-ai-education-corps,2025-04-29,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2025-05-01,cc_warc_text
DLAWFARE00219,Lawfare,https://www.lawfaremedia.org/article/techtank-civil-rights-and-artificial-intelligence-can-two-concepts-coexist,2022-03-07,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2024-01-13,cc_warc_text
DLAWFARE00220,Lawfare,https://www.lawfaremedia.org/article/techtank-how-ai-disrupts-elections-and-influences-voter-choices,2023-06-07,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2023-09-29,cc_warc_text
DLAWFARE00221,Lawfare,https://www.lawfaremedia.org/article/the-code-is-not-the-law--why-claude-s-constitution-misleads,2026-04-09,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2026-05-18,cc_warc_text
DLAWFARE00222,Lawfare,https://www.lawfaremedia.org/article/the-developing-law-of-ai-regulation-a-turn-to-risk-regulation,2023-04-21,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2023-09-27,cc_warc_text
DLAWFARE00223,Lawfare,https://www.lawfaremedia.org/article/the-lawfare-podcast-cox-and-wyden-on-section-230-and-generative-ai,2023-05-02,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,,cc_warc_text
DLAWFARE00224,Lawfare,https://www.lawfaremedia.org/article/the-lawfare-podcast-talking-ai-with-data-and-society-s-janet-have,2023-10-05,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2023-12-04,cc_warc_text
DLAWFARE00225,Lawfare,https://www.lawfaremedia.org/article/the-sovereignty-gap-in-u.s.-ai-statecraft,2026-02-16,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2026-02-17,cc_warc_text
DLAWFARE00226,Lawfare,https://www.lawfaremedia.org/article/the-trouble-with-ai-safety-treaties,2025-01-29,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2025-01-29,wayback_first_capture
DLAWFARE00227,Lawfare,https://www.lawfaremedia.org/article/tort-law-and-frontier-ai-governance,2024-05-24,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2024-05-25,cc_warc_text
DLAWFARE00228,Lawfare,https://www.lawfaremedia.org/article/trump-rescinds-biden-ai-executive-order,2025-01-21,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2025-01-22,cc_warc_text
DLAWFARE00229,Lawfare,https://www.lawfaremedia.org/article/un-gge-failed-international-law-cyberspace-doomed-well,2017-07-04,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2023-12-03,cc_warc_text
DLAWFARE00230,Lawfare,https://www.lawfaremedia.org/article/unpacking-intelligence-community-whistleblower-complaint,2019-09-17,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2023-12-02,cc_warc_text
DLAWFARE00231,Lawfare,https://www.lawfaremedia.org/article/what-ai-labs-can-learn-from-independent-agencies-about-self-regulation,2024-10-28,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2024-10-28,wayback_first_capture
DLAWFARE00232,Lawfare,https://www.lawfaremedia.org/article/white-house-releases-artificial-intelligence-action-plan,2025-07-23,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2025-07-23,wayback_first_capture
DLAWFARE00233,Lawfare,https://www.lawfaremedia.org/article/why-openai-s-corporate-structure-matters-to-ai-development,2025-05-15,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2026-21-p00,https://index.commoncrawl.org/CC-MAIN-2026-21-index?url=lawfaremedia.org/*&output=json&page=0,2025-05-15,wayback_first_capture
DLAWFARE00234,Lawfare,https://www.lawfaremedia.org/article/first-amendment-limits-on-ai-liability,2024-09-27,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2025-47-p00,https://index.commoncrawl.org/CC-MAIN-2025-47-index?url=lawfaremedia.org/*&output=json&page=0,2024-09-28,cc_warc_text
DLAWFARE00235,Lawfare,https://www.lawfaremedia.org/article/tech-tank-navigating-the-future-of-ai-governance,2024-03-11,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2025-47-p00,https://index.commoncrawl.org/CC-MAIN-2025-47-index?url=lawfaremedia.org/*&output=json&page=0,2024-03-14,cc_warc_text
DLAWFARE00236,Lawfare,https://www.lawfaremedia.org/article/when-manipulating-ai-is-a-crime,2024-05-15,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2025-47-p00,https://index.commoncrawl.org/CC-MAIN-2025-47-index?url=lawfaremedia.org/*&output=json&page=0,,cc_warc_text
DLAWFARE00237,Lawfare,https://www.lawfaremedia.org/article/whistleblowers-leaks-and-media-first-amendment-and-national-security,2014-10-02,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2025-47-p00,https://index.commoncrawl.org/CC-MAIN-2025-47-index?url=lawfaremedia.org/*&output=json&page=0,2024-01-13,cc_warc_text
DLAWFARE00238,Lawfare,https://www.lawfaremedia.org/article/artificial-intelligence-and-security-dilemma,2018-11-04,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2025-51-p00,https://index.commoncrawl.org/CC-MAIN-2025-51-index?url=lawfaremedia.org/*&output=json&page=0,2023-09-24,cc_warc_text
DLAWFARE00239,Lawfare,https://www.lawfaremedia.org/article/catastrophic-risks-climate-change-us-turns-its-back-world,2017-06-01,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2025-51-p00,https://index.commoncrawl.org/CC-MAIN-2025-51-index?url=lawfaremedia.org/*&output=json&page=0,2023-10-03,cc_warc_text
DLAWFARE00240,Lawfare,https://lawfaremedia.org/article/challenges-in-governing-ai-agents,2025-03-03,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2025-51-p00,https://index.commoncrawl.org/CC-MAIN-2025-51-index?url=lawfaremedia.org/*&output=json&page=0,2025-03-07,cc_warc_text
DLAWFARE00241,Lawfare,https://www.lawfaremedia.org/article/chinatalk--anthropic's-dario-amodei-on-ai-competition,2025-02-05,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2025-51-p00,https://index.commoncrawl.org/CC-MAIN-2025-51-index?url=lawfaremedia.org/*&output=json&page=0,2025-12-05,cc_warc_text
DLAWFARE00242,Lawfare,https://www.lawfaremedia.org/article/chinatalk--sovereign-ai,2024-05-28,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2025-51-p00,https://index.commoncrawl.org/CC-MAIN-2025-51-index?url=lawfaremedia.org/*&output=json&page=0,2024-09-10,cc_warc_text
DLAWFARE00243,Lawfare,https://www.lawfaremedia.org/article/chinatalk-london-ai-summit-openai-dev-day!,2023-11-08,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2025-51-p00,https://index.commoncrawl.org/CC-MAIN-2025-51-index?url=lawfaremedia.org/*&output=json&page=0,2024-01-13,cc_warc_text
DLAWFARE00244,Lawfare,https://www.lawfaremedia.org/article/cyberlaw-podcast-what-makes-ai-safe,2023-04-11,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2025-51-p00,https://index.commoncrawl.org/CC-MAIN-2025-51-index?url=lawfaremedia.org/*&output=json&page=0,2023-09-24,cc_warc_text
DLAWFARE00245,Lawfare,https://www.lawfaremedia.org/article/judges-shouldn-t-rely-on-ai-for-the-ordinary-meaning-of-text,2025-05-22,,yes,keyword_fallback,no,,CC-LAW-CC-MAIN-2025-51-p00,https://index.commoncrawl.org/CC-MAIN-2025-51-index?url=lawfaremedia.org/*&output=json&page=0,2025-05-22,wayback_first_capture
