row_id,outlet,article_url,published,title,ai_flag,ai_rule,tarbell_byline,roster_id,source_id,source_url
DMITTECHN00482,MIT Technology Review,https://www.technologyreview.com/2026/02/20/1133365/measles-cases-rising-vaccine-preventable-infections-mumps-hepatitis-b/,2026-02-20,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00483,MIT Technology Review,https://www.technologyreview.com/2026/02/20/1133368/exclusive-ebook-the-great-al-hype-correction-of-2025/,2026-02-20,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00484,MIT Technology Review,https://www.technologyreview.com/2026/02/20/1133396/the-download-microsofts-online-reality-check-and-the-worrying-rise-in-measles-cases/,2026-02-20,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00485,MIT Technology Review,https://www.technologyreview.com/2026/02/23/1133495/the-download-chicagos-surveillance-network-and-building-better-bras/,2026-02-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00486,MIT Technology Review,https://www.technologyreview.com/2026/02/23/1133508/the-human-work-behind-humanoid-robots-is-being-hidden/,2026-02-23,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00487,MIT Technology Review,https://www.technologyreview.com/2026/02/23/1133522/peptides-are-everywhere-heres-what-you-need-to-know/,2026-02-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00488,MIT Technology Review,https://www.technologyreview.com/2026/02/24/1133567/the-download-radioactive-rhinos-and-the-rise-and-rise-of-peptides/,2026-02-24,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00489,MIT Technology Review,https://www.technologyreview.com/2026/02/26/1133584/america-china-mars-sample-return-space-race-nasa/,2026-02-26,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00490,MIT Technology Review,https://www.technologyreview.com/2026/02/27/1133624/ai-is-rewiring-how-the-worlds-best-go-players-think/,2026-02-27,,yes,tag_page,yes,R008,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00491,MIT Technology Review,https://www.technologyreview.com/2026/03/04/1133642/bridging-the-operational-ai-gap/,2026-03-04,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00492,MIT Technology Review,https://www.technologyreview.com/2026/02/25/1133653/the-download-introducing-the-crime-issue/,2026-02-25,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00493,MIT Technology Review,https://www.technologyreview.com/2026/03/12/1133675/pragmatic-by-design-engineering-ai-for-the-real-world/,2026-03-12,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00494,MIT Technology Review,https://www.technologyreview.com/2026/02/26/1133707/finding-value-with-ai-and-industry-5-0-transformation/,2026-02-26,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00495,MIT Technology Review,https://www.technologyreview.com/2026/02/26/1133722/solid-state-batteries-donut-lab/,2026-02-26,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00496,MIT Technology Review,https://www.technologyreview.com/2026/02/26/1133734/the-download-how-america-lost-its-lead-in-the-hunt-for-alien-life-and-ambitious-battery-claims/,2026-02-26,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00497,MIT Technology Review,https://www.technologyreview.com/2026/02/27/1133754/the-download-how-ai-is-shaking-up-go-and-a-cybersecurity-mystery/,2026-02-27,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00498,MIT Technology Review,https://www.technologyreview.com/2026/02/27/1133769/asme-finalist-reporting/,2026-02-27,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00499,MIT Technology Review,https://www.technologyreview.com/2026/03/02/1133811/the-download-protesting-ai-and-whats-floating-in-space/,2026-03-02,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00500,MIT Technology Review,https://www.technologyreview.com/2026/03/02/1133814/i-checked-out-londons-biggest-ever-anti-ai-protest/,2026-03-02,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00501,MIT Technology Review,https://www.technologyreview.com/2026/03/03/1133848/this-startup-claims-it-can-stop-lightning-and-prevent-catastrophic-wildfires/,2026-03-03,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00502,MIT Technology Review,https://www.technologyreview.com/2026/03/02/1133850/openais-compromise-with-the-pentagon-is-what-anthropic-feared/,2026-03-02,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00503,MIT Technology Review,https://www.technologyreview.com/2026/03/03/1133900/the-download-the-startup-that-says-it-can-stop-lightning-and-inside-openais-pentagon-deal/,2026-03-03,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00504,MIT Technology Review,https://www.technologyreview.com/2026/03/03/1133907/mit-technology-review-insiders-panel-2/,2026-03-03,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00505,MIT Technology Review,https://www.technologyreview.com/2026/03/04/1133942/the-download-earths-rumblings-and-ai-for-strikes-on-iran/,2026-03-04,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00506,MIT Technology Review,https://www.technologyreview.com/2026/03/05/1133960/wildfire-prevention-limits/,2026-03-05,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00507,MIT Technology Review,https://www.technologyreview.com/2026/03/05/1133962/online-harassment-is-entering-its-ai-era/,2026-03-05,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00508,MIT Technology Review,https://www.technologyreview.com/2026/03/05/1133968/the-download-ai-agent-hit-piece-preventing-lightning/,2026-03-05,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00509,MIT Technology Review,https://www.technologyreview.com/2026/03/10/1133972/prioritizing-energy-intelligence-for-sustainable-growth/,2026-03-10,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00510,MIT Technology Review,https://www.technologyreview.com/2026/03/16/1133979/nurturing-agentic-ai-beyond-the-toddler-stage/,2026-03-16,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00511,MIT Technology Review,https://www.technologyreview.com/2026/03/06/1133989/the-download-10-things-that-matter-in-ai-anthropics-plan-sue-pentagon/,2026-03-06,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00512,MIT Technology Review,https://www.technologyreview.com/2026/03/06/1134012/is-the-pentagon-allowed-to-surveil-americans-with-ai/,2026-03-06,,yes,tag_page,yes,R008,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00513,MIT Technology Review,https://www.technologyreview.com/2026/03/09/1134050/the-download-ai-surveillance-laws-white-house-cracks-down-defiant-labs/,2026-03-09,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00514,MIT Technology Review,https://www.technologyreview.com/2026/03/09/1134063/how-ai-is-turning-the-iran-conflict-into-theater/,2026-03-09,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00515,MIT Technology Review,https://www.technologyreview.com/2026/03/10/1134077/the-download-ai-iran-war-theater-anthropic-sues-us/,2026-03-10,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00516,MIT Technology Review,https://www.technologyreview.com/2026/03/10/1134083/building-a-strong-data-infrastructure-for-ai-agent-success/,2026-03-10,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00517,MIT Technology Review,https://www.technologyreview.com/2026/03/10/1134099/how-pokemon-go-is-helping-robots-deliver-pizza-on-time/,2026-03-10,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00518,MIT Technology Review,https://www.technologyreview.com/2026/03/11/1134174/the-download-pokemon-go-train-world-models-us-china-race-find-aliens/,2026-03-11,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00519,MIT Technology Review,https://www.technologyreview.com/2026/03/11/1134179/china-openclaw-gold-rush/,2026-03-11,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00520,MIT Technology Review,https://www.technologyreview.com/2026/03/13/1134184/why-physical-ai-is-becoming-manufacturings-next-advantage/,2026-03-13,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00521,MIT Technology Review,https://www.technologyreview.com/2026/03/12/1134197/us-battery-industry/,2026-03-12,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00522,MIT Technology Review,https://www.technologyreview.com/2026/03/12/1134207/the-download-china-openclaw-ai-craze-us-battery-industry-downturn/,2026-03-12,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00523,MIT Technology Review,https://www.technologyreview.com/2026/03/13/1134230/future-ai-chips-could-be-built-on-glass/,2026-03-13,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00524,MIT Technology Review,https://www.technologyreview.com/2026/03/12/1134243/defense-official-military-use-ai-chatbots-targeting-decisions/,2026-03-12,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00525,MIT Technology Review,https://www.technologyreview.com/2026/03/13/1134278/the-download-defense-official-ai-chatbots-targeting-pentagon-claude-pollute-military-supply-chain/,2026-03-13,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00526,MIT Technology Review,https://www.technologyreview.com/2026/03/16/1134287/securing-digital-assets-against-future-threats/,2026-03-16,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00527,MIT Technology Review,https://www.technologyreview.com/2026/03/16/1134301/the-download-glass-ai-chips-ai-free-logo/,2026-03-16,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00528,MIT Technology Review,https://www.technologyreview.com/2026/03/16/1134315/where-openais-technology-could-show-up-in-iran/,2026-03-16,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00529,MIT Technology Review,https://www.technologyreview.com/2026/03/17/1134322/the-download-openi-us-military-deal-grok-xai-csam-lawsuit/,2026-03-17,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00530,MIT Technology Review,https://www.technologyreview.com/2026/03/18/1134345/advanced-nuclear-reactors-waste/,2026-03-18,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00531,MIT Technology Review,https://www.technologyreview.com/2026/03/17/1134351/the-pentagon-is-planning-for-ai-companies-to-train-on-classified-data-defense-official-says/,2026-03-17,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00532,MIT Technology Review,https://www.technologyreview.com/2026/03/18/1134371/the-download-the-pentagons-new-ai-plans-and-next-gen-nuclear-reactors/,2026-03-18,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00533,MIT Technology Review,https://www.technologyreview.com/2026/04/14/1134397/redefining-the-future-of-software-engineering/,2026-04-14,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00534,MIT Technology Review,https://www.technologyreview.com/2026/03/19/1134399/nuclear-waste-reprocessing/,2026-03-19,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00535,MIT Technology Review,https://www.technologyreview.com/2026/03/19/1134409/a-5-million-prize-awaits-proof-that-quantum-computers-can-solve-health-care-problems/,2026-03-19,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00536,MIT Technology Review,https://www.technologyreview.com/2026/03/19/1134413/the-download-quantum-computing-health-recycling-nuclear-waste/,2026-03-19,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00537,MIT Technology Review,https://www.technologyreview.com/2026/03/20/1134419/psychedelics-overhyped-psilocybin-depression-placebo/,2026-03-20,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00538,MIT Technology Review,https://www.technologyreview.com/2026/05/04/1134425/tailoring-ai-solutions-for-health-care-needs/,2026-05-04,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00539,MIT Technology Review,https://www.technologyreview.com/2026/03/20/1134438/openai-is-throwing-everything-into-building-a-fully-automated-researcher/,2026-03-20,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00540,MIT Technology Review,https://www.technologyreview.com/2026/03/20/1134448/the-download-openai-building-fully-automated-researcher-psychedelic-drug-trial/,2026-03-20,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00541,MIT Technology Review,https://www.technologyreview.com/2026/03/26/1134470/the-snow-gods-how-a-couple-of-ski-bums-built-the-internets-best-weather-app/,2026-03-26,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00542,MIT Technology Review,https://www.technologyreview.com/2026/03/23/1134491/the-bay-areas-animal-welfare-movement-wants-to-recruit-ai/,2026-03-23,,yes,tag_page,yes,R008,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00543,MIT Technology Review,https://www.technologyreview.com/2026/03/23/1134509/the-download-animal-welfare-agi-pilled-white-house-unveils-ai-policy/,2026-03-23,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00544,MIT Technology Review,https://www.technologyreview.com/2026/03/25/1134516/agentic-commerce-runs-on-truth-and-context/,2026-03-25,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00545,MIT Technology Review,https://www.technologyreview.com/2026/03/23/1134527/the-hardest-question-to-answer-about-ai-fueled-delusions/,2026-03-23,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00546,MIT Technology Review,https://www.technologyreview.com/2026/03/24/1134531/exclusive-ebook-are-we-ready-to-hand-ai-agents-the-keys/,2026-03-24,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00547,MIT Technology Review,https://www.technologyreview.com/2026/03/24/1134540/the-download-tracing-ai-fueled-delusions-openai-warns-microsoft-risks/,2026-03-24,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00548,MIT Technology Review,https://www.technologyreview.com/2026/03/24/1134562/cryopreservation-brain-cryonics-organ-transplantation/,2026-03-24,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00549,MIT Technology Review,https://www.technologyreview.com/2026/03/25/1134571/the-ai-hype-index-ai-goes-to-war/,2026-03-25,,yes,tag_page,yes,R008,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00550,MIT Technology Review,https://www.technologyreview.com/2026/03/25/1134636/the-download-reawakening-frozen-brains-and-the-ai-hype-index-returns/,2026-03-25,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00551,MIT Technology Review,https://www.technologyreview.com/2026/03/25/1134642/this-startup-wants-to-change-how-mathematicians-do-math/,2026-03-25,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00552,MIT Technology Review,https://www.technologyreview.com/2026/03/25/1134657/battery-company-ai-pivot-ses/,2026-03-25,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00553,MIT Technology Review,https://www.technologyreview.com/2026/03/25/1134664/roundtables-the-next-era-of-space-exploration/,2026-03-25,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00554,MIT Technology Review,https://www.technologyreview.com/2026/03/26/1134677/gas-prices-electric-vehicles/,2026-03-26,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00555,MIT Technology Review,https://www.technologyreview.com/2026/03/26/1134697/the-download-battery-ai-pivot-new-ai-tool-math/,2026-03-26,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00556,MIT Technology Review,https://www.technologyreview.com/2026/03/27/1134705/cryonics-store-bodies-brains-after-death/,2026-03-27,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00557,MIT Technology Review,https://www.technologyreview.com/2026/03/27/1134755/the-download-best-weather-forecasting-app-why-people-freeze-brains/,2026-03-27,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00558,MIT Technology Review,https://www.technologyreview.com/2026/03/31/1134762/shifting-to-ai-model-customization-is-an-architectural-imperative/,2026-03-31,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00559,MIT Technology Review,https://www.technologyreview.com/2026/03/28/1134766/womans-uterus-kept-alive-outside-the-body-first/,2026-03-28,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00560,MIT Technology Review,https://www.technologyreview.com/2026/03/30/1134780/r3-bio-brainless-human-clones-full-body-replacement-john-schloendorn-aging-longevity/,2026-03-30,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00561,MIT Technology Review,https://www.technologyreview.com/2026/03/30/1134795/there-are-more-ai-health-tools-than-ever-but-how-well-do-they-work/,2026-03-30,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00562,MIT Technology Review,https://www.technologyreview.com/2026/03/31/1134833/ai-benchmarks-are-broken-heres-what-we-need-instead/,2026-03-31,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00563,MIT Technology Review,https://www.technologyreview.com/2026/03/30/1134836/the-download-brainless-human-clones-first-uterus-kept-alive-outside-body/,2026-03-30,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00564,MIT Technology Review,https://www.technologyreview.com/2026/04/21/1134856/the-new-word-in-home-construction-could-be-plastics/,2026-04-21,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00565,MIT Technology Review,https://www.technologyreview.com/2026/04/21/1134858/a-natural-protein-may-protect-the-gi-tract-from-infection/,2026-04-21,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00566,MIT Technology Review,https://www.technologyreview.com/2026/04/21/1134862/this-tool-could-show-how-consciousness-works/,2026-04-21,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00567,MIT Technology Review,https://www.technologyreview.com/2026/04/01/1134863/humanoid-data-training-gig-economy-2026-breakthrough-technology/,2026-04-01,,yes,tag_page,yes,R008,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00568,MIT Technology Review,https://www.technologyreview.com/2026/04/21/1134867/early-life-may-have-breathed-oxygen-earlier-than-believed/,2026-04-21,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00569,MIT Technology Review,https://www.technologyreview.com/2026/04/21/1134870/analog-computing-from-waste-heat/,2026-04-21,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00570,MIT Technology Review,https://www.technologyreview.com/2026/04/21/1134873/get-ready-for-hotter-muggier-stormier-summers/,2026-04-21,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00571,MIT Technology Review,https://www.technologyreview.com/2026/04/21/1134879/recent-books-from-the-mit-community-28/,2026-04-21,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00572,MIT Technology Review,https://www.technologyreview.com/2026/03/30/1134881/the-pentagons-culture-war-tactic-against-anthropic-has-backfired/,2026-03-30,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00573,MIT Technology Review,https://www.technologyreview.com/2026/03/31/1134934/the-download-testing-ai-health-tools-pentagon-anthropic-culture-war-backfires/,2026-03-31,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00574,MIT Technology Review,https://www.technologyreview.com/2026/04/21/1134938/ai-at-mit/,2026-04-21,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00575,MIT Technology Review,https://www.technologyreview.com/2026/04/21/1134945/inventor-recalls-eye-imaging-breakthrough/,2026-04-21,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00576,MIT Technology Review,https://www.technologyreview.com/2026/04/21/1134948/caring-for-service-dogs/,2026-04-21,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00577,MIT Technology Review,https://www.technologyreview.com/2026/04/21/1134952/on-the-hunt-for-the-source-code-of-the-universe/,2026-04-21,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00578,MIT Technology Review,https://www.technologyreview.com/2026/04/21/1134955/an-unconventional-approach-to-plastic-recycling/,2026-04-21,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00579,MIT Technology Review,https://www.technologyreview.com/2026/04/07/1134966/enabling-agent-first-process-redesign/,2026-04-07,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00580,MIT Technology Review,https://www.technologyreview.com/2026/04/01/1134993/the-download-gig-workers-training-humanoids-better-ai-benchmarks/,2026-04-01,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00581,MIT Technology Review,https://www.technologyreview.com/2026/04/21/1135000/does-ai-know-too-much/,2026-04-21,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00582,MIT Technology Review,https://www.technologyreview.com/2026/04/21/1135008/now-were-cooking/,2026-04-21,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00583,MIT Technology Review,https://www.technologyreview.com/2026/04/21/1135012/navigating-ai-at-mit/,2026-04-21,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00584,MIT Technology Review,https://www.technologyreview.com/2026/04/21/1135015/pie-day/,2026-04-21,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00585,MIT Technology Review,https://www.technologyreview.com/2026/04/02/1135045/plastic-economic-effects/,2026-04-02,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00586,MIT Technology Review,https://www.technologyreview.com/2026/04/02/1135049/the-download-plastic-problem-fuel-prices-spacex-ipo/,2026-04-02,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00587,MIT Technology Review,https://www.technologyreview.com/2026/04/21/1135057/how-to-spot-an-alien/,2026-04-21,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00588,MIT Technology Review,https://www.technologyreview.com/2026/04/21/1135063/a-cheerful-hullaballoo/,2026-04-21,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00589,MIT Technology Review,https://www.technologyreview.com/2026/04/21/1135067/infinite-adventures/,2026-04-21,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00590,MIT Technology Review,https://www.technologyreview.com/2026/04/21/1135070/aneal-krishnan-02/,2026-04-21,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00591,MIT Technology Review,https://www.technologyreview.com/2026/04/03/1135073/four-things-wed-need-to-put-data-centers-in-space/,2026-04-03,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00592,MIT Technology Review,https://www.technologyreview.com/2026/04/09/1135092/astroturf-fake-grass-artificial-heated-debates/,2026-04-09,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00593,MIT Technology Review,https://www.technologyreview.com/2026/04/10/1135106/jeff-vandermeer-constellations-science-fiction/,2026-04-10,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00594,MIT Technology Review,https://www.technologyreview.com/2026/04/06/1135118/ai-online-seller-alibaba-accio/,2026-04-06,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00595,MIT Technology Review,https://www.technologyreview.com/2026/04/13/1135156/job-titles-wildlife-first-responder-wesley-sarmento/,2026-04-13,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00596,MIT Technology Review,https://www.technologyreview.com/2026/04/13/1135162/uri-maoz-does-free-will-exist/,2026-04-13,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00597,MIT Technology Review,https://www.technologyreview.com/2026/04/14/1135169/problem-thinking-part-neanderthal-human-evolution/,2026-04-14,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
