file,row_id,id,author_match,text_match,date_match,stored_views,fresh_views,views_delta_pct,status,note
independence_fight.csv,IF93,2098875802825957747,yes,partial,yes,23652,23672,0.1,OK,"text[metr_language] prefix similarity 0.98: fetched=""I’d love to fund / launch more eval and audit orgs (and companies)"" | partial text match only (see text note)"
independence_fight.csv,IF94,2098875527281143813,yes,yes,yes,2415,2416,0.0,OK,
independence_fight.csv,IF95,2098878320712843734,yes,yes,yes,291,293,0.7,OK,
independence_fight.csv,IF96,2098889296304324940,yes,yes,yes,9992,9994,0.0,OK,
independence_fight.csv,IF97,2098883378380456301,yes,yes,yes,149,149,0.0,OK,
independence_fight.csv,IF98,2098817590114083118,yes,yes,yes,15578,15620,0.3,OK,
independence_fight.csv,IF99,2099035935610413498,yes,yes,yes,20008,20039,0.2,OK,
independence_fight.csv,IF100,2099244809919590598,yes,yes,yes,14043,14233,1.4,OK,
independence_fight.csv,IF101,2099270434139373661,yes,yes,yes,8160,8264,1.3,OK,
independence_fight.csv,IF102,2099111914592706651,yes,yes,yes,6681,6715,0.5,OK,
independence_fight.csv,IF103,2099045415395942828,yes,partial,yes,27904,28029,0.4,OK,"text[metr_language] 2/3 quoted fragments present: fetched=""I think @ZackKorman said it best when he said security people need to take our shit back. "" | partial text match only (see text note)"
independence_fight.csv,IF104,2099036111297253614,yes,yes,yes,6224,6228,0.1,OK,
independence_fight.csv,IF105,2099083438250717502,yes,yes,yes,5041,5051,0.2,OK,
independence_fight.csv,IF106,2099152751145984345,yes,yes,yes,3030,3056,0.9,OK,
independence_fight.csv,IF107,2099115392950034830,yes,yes,yes,5609,5632,0.4,OK,
independence_fight.csv,IF108,2098818254202396944,yes,yes,yes,3577,3579,0.1,OK,
independence_fight.csv,IF109,2099141076716077278,yes,yes,yes,4234,4268,0.8,OK,
independence_fight.csv,IF110,2098924743848005821,yes,yes,yes,9485,9488,0.0,OK,
independence_fight.csv,IF111,2098861597405888728,yes,yes,yes,2161,2167,0.3,OK,
independence_fight.csv,IF112,2099130731565871180,yes,yes,yes,224,225,0.4,OK,
independence_fight.csv,IF113,2099148154193285406,yes,yes,yes,11148,11226,0.7,OK,
